Record	Plot	Row	Column	Cp	Csp	Entry	Year	Location	Genotype	Trait	Value
657	306	3	5	0	0	657	2019	Preston	NxB-RIL-374-2	W3	0	
302	307	3	5	0	0	302	2019	Preston	BxN-RIL-359-23	STD	1.67	
302	307	3	5	0	0	302	2019	Preston	BxN-RIL-359-23	V1	1.97	
302	307	3	5	0	0	302	2019	Preston	BxN-RIL-359-23	V2	0.8	
302	307	3	5	0	0	302	2019	Preston	BxN-RIL-359-23	V3	1.15	
302	307	3	5	0	0	302	2019	Preston	BxN-RIL-359-23	W1	0	
302	307	3	5	0	0	302	2019	Preston	BxN-RIL-359-23	W2	5.51	
302	307	3	5	0	0	302	2019	Preston	BxN-RIL-359-23	W3	0	
39	308	3	6	0	0	39	2019	Preston	BxN-RIL-347-18	STD	3.2	
39	308	3	6	0	0	39	2019	Preston	BxN-RIL-347-18	V1	4.09	
39	308	3	6	0	0	39	2019	Preston	BxN-RIL-347-18	V2	4.19	
39	308	3	6	0	0	39	2019	Preston	BxN-RIL-347-18	V3	3.15	
39	308	3	6	0	0	39	2019	Preston	BxN-RIL-347-18	W1	2.14	
39	308	3	6	0	0	39	2019	Preston	BxN-RIL-347-18	W2	6.51	
39	308	3	6	0	0	39	2019	Preston	BxN-RIL-347-18	W3	2.04	
573	309	3	6	0	0	573	2019	Preston	NxB-RIL-370-18	STD	3.2	
573	309	3	6	0	0	573	2019	Preston	NxB-RIL-370-18	V1	3.09	
573	309	3	6	0	0	573	2019	Preston	NxB-RIL-370-18	V2	4.19	
573	309	3	6	0	0	573	2019	Preston	NxB-RIL-370-18	V3	5.15	
573	309	3	6	0	0	573	2019	Preston	NxB-RIL-370-18	W1	5.14	
573	309	3	6	0	0	573	2019	Preston	NxB-RIL-370-18	W2	6.51	
573	309	3	6	0	0	573	2019	Preston	NxB-RIL-370-18	W3	7.04	
27	310	3	6	0	0	27	2019	Preston	BxN-RIL-347-5	STD	3.2	
27	310	3	6	0	0	27	2019	Preston	BxN-RIL-347-5	V1	3.09	
27	310	3	6	0	0	27	2019	Preston	BxN-RIL-347-5	V2	4.19	
27	310	3	6	0	0	27	2019	Preston	BxN-RIL-347-5	V3	4.15	
27	310	3	6	0	0	27	2019	Preston	BxN-RIL-347-5	W1	3.14	
27	310	3	6	0	0	27	2019	Preston	BxN-RIL-347-5	W2	6.51	
27	310	3	6	0	0	27	2019	Preston	BxN-RIL-347-5	W3	5.04	
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	STD	2.2	
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	V1	2.09	
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	V2	2.19	
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	V3	1.15	
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	W1	0	
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	W2	5.51	
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	W3	2.04	
715	312	3	6	1	0	715	2019	Preston	NorLin	STD	2.2	
715	312	3	6	1	0	715	2019	Preston	NorLin	V1	2.09	
715	312	3	6	1	0	715	2019	Preston	NorLin	V2	2.19	
715	312	3	6	1	0	715	2019	Preston	NorLin	V3	2.15	
715	312	3	6	1	0	715	2019	Preston	NorLin	W1	0	
715	312	3	6	1	0	715	2019	Preston	NorLin	W2	4.51	
715	312	3	6	1	0	715	2019	Preston	NorLin	W3	2.04	
640	313	3	6	0	0	640	2019	Preston	NxB-RIL-373-15	STD	2.2	
640	313	3	6	0	0	640	2019	Preston	NxB-RIL-373-15	V1	2.09	
640	313	3	6	0	0	640	2019	Preston	NxB-RIL-373-15	V2	2.19	
640	313	3	6	0	0	640	2019	Preston	NxB-RIL-373-15	V3	1.15	
640	313	3	6	0	0	640	2019	Preston	NxB-RIL-373-15	W1	0	
640	313	3	6	0	0	640	2019	Preston	NxB-RIL-373-15	W2	4.51	
640	313	3	6	0	0	640	2019	Preston	NxB-RIL-373-15	W3	1.04	
450	314	3	6	0	0	450	2019	Preston	NxB-RIL-365-11	STD	2.2	
450	314	3	6	0	0	450	2019	Preston	NxB-RIL-365-11	V1	2.09	
450	314	3	6	0	0	450	2019	Preston	NxB-RIL-365-11	V2	2.19	
450	314	3	6	0	0	450	2019	Preston	NxB-RIL-365-11	V3	1.15	
450	314	3	6	0	0	450	2019	Preston	NxB-RIL-365-11	W1	0	
450	314	3	6	0	0	450	2019	Preston	NxB-RIL-365-11	W2	3.51	
450	314	3	6	0	0	450	2019	Preston	NxB-RIL-365-11	W3	0	
683	315	3	6	0	0	683	2019	Preston	NxB-RIL-375-1	STD	1.2	
683	315	3	6	0	0	683	2019	Preston	NxB-RIL-375-1	V1	2.09	
683	315	3	6	0	0	683	2019	Preston	NxB-RIL-375-1	V2	2.19	
683	315	3	6	0	0	683	2019	Preston	NxB-RIL-375-1	V3	1.15	
683	315	3	6	0	0	683	2019	Preston	NxB-RIL-375-1	W1	0	
683	315	3	6	0	0	683	2019	Preston	NxB-RIL-375-1	W2	3.51	
683	315	3	6	0	0	683	2019	Preston	NxB-RIL-375-1	W3	0	
636	316	3	6	0	0	636	2019	Preston	NxB-RIL-373-11	STD	4.2	
636	316	3	6	0	0	636	2019	Preston	NxB-RIL-373-11	V1	4.09	
636	316	3	6	0	0	636	2019	Preston	NxB-RIL-373-11	V2	5.19	
636	316	3	6	0	0	636	2019	Preston	NxB-RIL-373-11	V3	5.15	
636	316	3	6	0	0	636	2019	Preston	NxB-RIL-373-11	W1	2.14	
636	316	3	6	0	0	636	2019	Preston	NxB-RIL-373-11	W2	5.51	
636	316	3	6	0	0	636	2019	Preston	NxB-RIL-373-11	W3	7.04	
110	317	3	7	0	0	110	2019	Preston	BxN-RIL-351-5	STD	2.93	
110	317	3	7	0	0	110	2019	Preston	BxN-RIL-351-5	V1	3.97	
110	317	3	7	0	0	110	2019	Preston	BxN-RIL-351-5	V2	4.8	
110	317	3	7	0	0	110	2019	Preston	BxN-RIL-351-5	V3	3.63	
110	317	3	7	0	0	110	2019	Preston	BxN-RIL-351-5	W1	4.11	
110	317	3	7	0	0	110	2019	Preston	BxN-RIL-351-5	W2	5.51	
110	317	3	7	0	0	110	2019	Preston	BxN-RIL-351-5	W3	5.49	
476	318	3	7	0	0	476	2019	Preston	NxB-RIL-366-12	STD	2.93	
476	318	3	7	0	0	476	2019	Preston	NxB-RIL-366-12	V1	2.97	
476	318	3	7	0	0	476	2019	Preston	NxB-RIL-366-12	V2	3.8	
476	318	3	7	0	0	476	2019	Preston	NxB-RIL-366-12	V3	2.63	
476	318	3	7	0	0	476	2019	Preston	NxB-RIL-366-12	W1	0	
476	318	3	7	0	0	476	2019	Preston	NxB-RIL-366-12	W2	4.51	
476	318	3	7	0	0	476	2019	Preston	NxB-RIL-366-12	W3	5.49	
328	319	3	7	0	0	328	2019	Preston	BxN-RIL-360-20	STD	2.93	
328	319	3	7	0	0	328	2019	Preston	BxN-RIL-360-20	V1	2.97	
328	319	3	7	0	0	328	2019	Preston	BxN-RIL-360-20	V2	3.8	
328	319	3	7	0	0	328	2019	Preston	BxN-RIL-360-20	V3	2.63	
328	319	3	7	0	0	328	2019	Preston	BxN-RIL-360-20	W1	0	
328	319	3	7	0	0	328	2019	Preston	BxN-RIL-360-20	W2	4.51	
328	319	3	7	0	0	328	2019	Preston	BxN-RIL-360-20	W3	4.49	
579	320	3	7	0	0	579	2019	Preston	NxB-RIL-370-25	STD	2.93	
579	320	3	7	0	0	579	2019	Preston	NxB-RIL-370-25	V1	2.97	
579	320	3	7	0	0	579	2019	Preston	NxB-RIL-370-25	V2	3.8	
579	320	3	7	0	0	579	2019	Preston	NxB-RIL-370-25	V3	2.63	
579	320	3	7	0	0	579	2019	Preston	NxB-RIL-370-25	W1	0	
579	320	3	7	0	0	579	2019	Preston	NxB-RIL-370-25	W2	4.51	
579	320	3	7	0	0	579	2019	Preston	NxB-RIL-370-25	W3	4.49	
715	321	3	7	1	0	715	2019	Preston	NorLin	STD	2.93	
715	321	3	7	1	0	715	2019	Preston	NorLin	V1	2.97	
715	321	3	7	1	0	715	2019	Preston	NorLin	V2	2.8	
715	321	3	7	1	0	715	2019	Preston	NorLin	V3	2.63	
715	321	3	7	1	0	715	2019	Preston	NorLin	W1	0	
715	321	3	7	1	0	715	2019	Preston	NorLin	W2	4.51	
715	321	3	7	1	0	715	2019	Preston	NorLin	W3	3.49	
644	322	3	7	0	0	644	2019	Preston	NxB-RIL-373-19	STD	1.93	
644	322	3	7	0	0	644	2019	Preston	NxB-RIL-373-19	V1	1.97	
644	322	3	7	0	0	644	2019	Preston	NxB-RIL-373-19	V2	1.8	
644	322	3	7	0	0	644	2019	Preston	NxB-RIL-373-19	V3	2.63	
644	322	3	7	0	0	644	2019	Preston	NxB-RIL-373-19	W1	5.11	
644	322	3	7	0	0	644	2019	Preston	NxB-RIL-373-19	W2	4.51	
644	322	3	7	0	0	644	2019	Preston	NxB-RIL-373-19	W3	3.49	
362	323	3	7	0	0	362	2019	Preston	NxB-RIL-361-23	STD	1.93	
362	323	3	7	0	0	362	2019	Preston	NxB-RIL-361-23	V1	1.97	
362	323	3	7	0	0	362	2019	Preston	NxB-RIL-361-23	V2	1.8	
362	323	3	7	0	0	362	2019	Preston	NxB-RIL-361-23	V3	1.63	
362	323	3	7	0	0	362	2019	Preston	NxB-RIL-361-23	W1	0	
362	323	3	7	0	0	362	2019	Preston	NxB-RIL-361-23	W2	4.51	
362	323	3	7	0	0	362	2019	Preston	NxB-RIL-361-23	W3	0.49	
89	324	3	7	0	0	89	2019	Preston	BxN-RIL-350-2	STD	2.93	
89	324	3	7	0	0	89	2019	Preston	BxN-RIL-350-2	V1	2.97	
89	324	3	7	0	0	89	2019	Preston	BxN-RIL-350-2	V2	3.8	
89	324	3	7	0	0	89	2019	Preston	BxN-RIL-350-2	V3	2.63	
89	324	3	7	0	0	89	2019	Preston	BxN-RIL-350-2	W1	4.11	
89	324	3	7	0	0	89	2019	Preston	BxN-RIL-350-2	W2	4.51	
89	324	3	7	0	0	89	2019	Preston	BxN-RIL-350-2	W3	3.49	
315	325	3	7	0	0	315	2019	Preston	BxN-RIL-360-5	STD	2.93	
315	325	3	7	0	0	315	2019	Preston	BxN-RIL-360-5	V1	2.97	
315	325	3	7	0	0	315	2019	Preston	BxN-RIL-360-5	V2	3.8	
315	325	3	7	0	0	315	2019	Preston	BxN-RIL-360-5	V3	2.63	
315	325	3	7	0	0	315	2019	Preston	BxN-RIL-360-5	W1	0	
315	325	3	7	0	0	315	2019	Preston	BxN-RIL-360-5	W2	5.51	
315	325	3	7	0	0	315	2019	Preston	BxN-RIL-360-5	W3	3.49	
63	326	3	8	0	0	63	2019	Preston	BxN-RIL-348-20	STD	2.2	
63	326	3	8	0	0	63	2019	Preston	BxN-RIL-348-20	V1	3.09	
63	326	3	8	0	0	63	2019	Preston	BxN-RIL-348-20	V2	3.19	
63	326	3	8	0	0	63	2019	Preston	BxN-RIL-348-20	V3	3.15	
63	326	3	8	0	0	63	2019	Preston	BxN-RIL-348-20	W1	0	
63	326	3	8	0	0	63	2019	Preston	BxN-RIL-348-20	W2	5.89	
63	326	3	8	0	0	63	2019	Preston	BxN-RIL-348-20	W3	5.04	
330	327	3	8	0	0	330	2019	Preston	BxN-RIL-360-22	STD	4.2	
330	327	3	8	0	0	330	2019	Preston	BxN-RIL-360-22	V1	3.09	
330	327	3	8	0	0	330	2019	Preston	BxN-RIL-360-22	V2	3.19	
330	327	3	8	0	0	330	2019	Preston	BxN-RIL-360-22	V3	4.15	
330	327	3	8	0	0	330	2019	Preston	BxN-RIL-360-22	W1	0	
330	327	3	8	0	0	330	2019	Preston	BxN-RIL-360-22	W2	5.89	
330	327	3	8	0	0	330	2019	Preston	BxN-RIL-360-22	W3	4.04	
96	328	3	8	0	0	96	2019	Preston	BxN-RIL-350-11	STD	3.2	
96	328	3	8	0	0	96	2019	Preston	BxN-RIL-350-11	V1	3.09	
96	328	3	8	0	0	96	2019	Preston	BxN-RIL-350-11	V2	3.19	
96	328	3	8	0	0	96	2019	Preston	BxN-RIL-350-11	V3	3.15	
96	328	3	8	0	0	96	2019	Preston	BxN-RIL-350-11	W1	4.88	
96	328	3	8	0	0	96	2019	Preston	BxN-RIL-350-11	W2	4.89	
96	328	3	8	0	0	96	2019	Preston	BxN-RIL-350-11	W3	4.04	
637	329	3	8	0	0	637	2019	Preston	NxB-RIL-373-12	STD	2.2	
637	329	3	8	0	0	637	2019	Preston	NxB-RIL-373-12	V1	3.09	
637	329	3	8	0	0	637	2019	Preston	NxB-RIL-373-12	V2	4.19	
637	329	3	8	0	0	637	2019	Preston	NxB-RIL-373-12	V3	4.15	
637	329	3	8	0	0	637	2019	Preston	NxB-RIL-373-12	W1	0	
637	329	3	8	0	0	637	2019	Preston	NxB-RIL-373-12	W2	4.89	
637	329	3	8	0	0	637	2019	Preston	NxB-RIL-373-12	W3	5.04	
715	330	3	8	1	0	715	2019	Preston	NorLin	STD	2.2	
715	330	3	8	1	0	715	2019	Preston	NorLin	V1	2.09	
715	330	3	8	1	0	715	2019	Preston	NorLin	V2	2.19	
715	330	3	8	1	0	715	2019	Preston	NorLin	V3	2.15	
715	330	3	8	1	0	715	2019	Preston	NorLin	W1	1.88	
715	330	3	8	1	0	715	2019	Preston	NorLin	W2	3.89	
715	330	3	8	1	0	715	2019	Preston	NorLin	W3	2.04	
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	STD	1.2	
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	V1	2.09	
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	V2	2.19	
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	V3	3.15	
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	W1	0	
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	W2	4.89	
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	W3	4.04	
709	332	3	8	0	0	709	2019	Preston	Bison5	STD	4.2	
709	332	3	8	0	0	709	2019	Preston	Bison5	V1	3.09	
709	332	3	8	0	0	709	2019	Preston	Bison5	V2	3.19	
709	332	3	8	0	0	709	2019	Preston	Bison5	V3	4.15	
709	332	3	8	0	0	709	2019	Preston	Bison5	W1	0	
709	332	3	8	0	0	709	2019	Preston	Bison5	W2	4.89	
709	332	3	8	0	0	709	2019	Preston	Bison5	W3	6.04	
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	STD	3.2	
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	V1	4.09	
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	V2	5.19	
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	V3	5.15	
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	W1	3.88	
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	W2	5.89	
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	W3	6.04	
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	STD	3.2	
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	V1	3.09	
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	V2	3.19	
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	V3	4.15	
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	W1	0	
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	W2	5.89	
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	W3	5.04	
310	335	3	9	0	0	310	2019	Preston	BxN-RIL-359-31	STD	2.93	
310	335	3	9	0	0	310	2019	Preston	BxN-RIL-359-31	V1	4.09	
310	335	3	9	0	0	310	2019	Preston	BxN-RIL-359-31	V2	4.19	
310	335	3	9	0	0	310	2019	Preston	BxN-RIL-359-31	V3	4.63	
310	335	3	9	0	0	310	2019	Preston	BxN-RIL-359-31	W1	6.22	
310	335	3	9	0	0	310	2019	Preston	BxN-RIL-359-31	W2	7.51	
310	335	3	9	0	0	310	2019	Preston	BxN-RIL-359-31	W3	6.95	
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	STD	0.93	
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	V1	1.09	
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	V2	1.19	
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	V3	0.63	
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	W1	0	
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	W2	4.51	
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	W3	0.95	
614	337	3	9	0	0	614	2019	Preston	NxB-RIL-372-19	STD	1.93	
614	337	3	9	0	0	614	2019	Preston	NxB-RIL-372-19	V1	2.09	
614	337	3	9	0	0	614	2019	Preston	NxB-RIL-372-19	V2	3.19	
614	337	3	9	0	0	614	2019	Preston	NxB-RIL-372-19	V3	2.63	
614	337	3	9	0	0	614	2019	Preston	NxB-RIL-372-19	W1	2.22	
614	337	3	9	0	0	614	2019	Preston	NxB-RIL-372-19	W2	5.51	
614	337	3	9	0	0	614	2019	Preston	NxB-RIL-372-19	W3	3.95	
455	338	3	9	0	0	455	2019	Preston	NxB-RIL-365-17	STD	2.93	
455	338	3	9	0	0	455	2019	Preston	NxB-RIL-365-17	V1	1.09	
455	338	3	9	0	0	455	2019	Preston	NxB-RIL-365-17	V2	1.19	
455	338	3	9	0	0	455	2019	Preston	NxB-RIL-365-17	V3	1.63	
455	338	3	9	0	0	455	2019	Preston	NxB-RIL-365-17	W1	0	
455	338	3	9	0	0	455	2019	Preston	NxB-RIL-365-17	W2	5.51	
455	338	3	9	0	0	455	2019	Preston	NxB-RIL-365-17	W3	3.95	
715	339	3	9	1	0	715	2019	Preston	NorLin	STD	2.93	
715	339	3	9	1	0	715	2019	Preston	NorLin	V1	2.09	
715	339	3	9	1	0	715	2019	Preston	NorLin	V2	2.19	
715	339	3	9	1	0	715	2019	Preston	NorLin	V3	2.63	
715	339	3	9	1	0	715	2019	Preston	NorLin	W1	0	
715	339	3	9	1	0	715	2019	Preston	NorLin	W2	4.51	
715	339	3	9	1	0	715	2019	Preston	NorLin	W3	4.95	
219	340	3	9	0	0	219	2019	Preston	BxN-RIL-356-9	STD	0.93	
219	340	3	9	0	0	219	2019	Preston	BxN-RIL-356-9	V1	1.09	
219	340	3	9	0	0	219	2019	Preston	BxN-RIL-356-9	V2	1.19	
219	340	3	9	0	0	219	2019	Preston	BxN-RIL-356-9	V3	0.63	
219	340	3	9	0	0	219	2019	Preston	BxN-RIL-356-9	W1	0	
219	340	3	9	0	0	219	2019	Preston	BxN-RIL-356-9	W2	5.51	
219	340	3	9	0	0	219	2019	Preston	BxN-RIL-356-9	W3	0.95	
301	341	3	9	0	0	301	2019	Preston	BxN-RIL-359-22	STD	0.93	
301	341	3	9	0	0	301	2019	Preston	BxN-RIL-359-22	V1	2.09	
301	341	3	9	0	0	301	2019	Preston	BxN-RIL-359-22	V2	4.19	
301	341	3	9	0	0	301	2019	Preston	BxN-RIL-359-22	V3	3.63	
301	341	3	9	0	0	301	2019	Preston	BxN-RIL-359-22	W1	0	
301	341	3	9	0	0	301	2019	Preston	BxN-RIL-359-22	W2	6.51	
301	341	3	9	0	0	301	2019	Preston	BxN-RIL-359-22	W3	4.95	
549	342	3	9	0	0	549	2019	Preston	NxB-RIL-369-16	STD	1.93	
549	342	3	9	0	0	549	2019	Preston	NxB-RIL-369-16	V1	2.09	
549	342	3	9	0	0	549	2019	Preston	NxB-RIL-369-16	V2	3.19	
549	342	3	9	0	0	549	2019	Preston	NxB-RIL-369-16	V3	1.63	
549	342	3	9	0	0	549	2019	Preston	NxB-RIL-369-16	W1	0	
549	342	3	9	0	0	549	2019	Preston	NxB-RIL-369-16	W2	5.51	
549	342	3	9	0	0	549	2019	Preston	NxB-RIL-369-16	W3	1.95	
249	343	3	9	0	0	249	2019	Preston	BxN-RIL-357-22	STD	1.93	
249	343	3	9	0	0	249	2019	Preston	BxN-RIL-357-22	V1	1.09	
249	343	3	9	0	0	249	2019	Preston	BxN-RIL-357-22	V2	2.19	
249	343	3	9	0	0	249	2019	Preston	BxN-RIL-357-22	V3	1.63	
249	343	3	9	0	0	249	2019	Preston	BxN-RIL-357-22	W1	0	
249	343	3	9	0	0	249	2019	Preston	BxN-RIL-357-22	W2	6.51	
249	343	3	9	0	0	249	2019	Preston	BxN-RIL-357-22	W3	1.95	
581	344	4	1	0	0	581	2019	Preston	NxB-RIL-370-28	STD	2.93	
581	344	4	1	0	0	581	2019	Preston	NxB-RIL-370-28	V1	2.97	
581	344	4	1	0	0	581	2019	Preston	NxB-RIL-370-28	V2	3.19	
581	344	4	1	0	0	581	2019	Preston	NxB-RIL-370-28	V3	5.15	
581	344	4	1	0	0	581	2019	Preston	NxB-RIL-370-28	W1	3.16	
581	344	4	1	0	0	581	2019	Preston	NxB-RIL-370-28	W2	5.27	
581	344	4	1	0	0	581	2019	Preston	NxB-RIL-370-28	W3	8.31	
65	345	4	1	0	0	65	2019	Preston	BxN-RIL-348-23	STD	1.93	
65	345	4	1	0	0	65	2019	Preston	BxN-RIL-348-23	V1	1.97	
65	345	4	1	0	0	65	2019	Preston	BxN-RIL-348-23	V2	2.19	
65	345	4	1	0	0	65	2019	Preston	BxN-RIL-348-23	V3	4.15	
65	345	4	1	0	0	65	2019	Preston	BxN-RIL-348-23	W1	2.16	
65	345	4	1	0	0	65	2019	Preston	BxN-RIL-348-23	W2	4.27	
65	345	4	1	0	0	65	2019	Preston	BxN-RIL-348-23	W3	7.31	
643	346	4	1	0	0	643	2019	Preston	NxB-RIL-373-18	STD	1.93	
643	346	4	1	0	0	643	2019	Preston	NxB-RIL-373-18	V1	1.97	
643	346	4	1	0	0	643	2019	Preston	NxB-RIL-373-18	V2	1.19	
643	346	4	1	0	0	643	2019	Preston	NxB-RIL-373-18	V3	2.15	
643	346	4	1	0	0	643	2019	Preston	NxB-RIL-373-18	W1	1.16	
643	346	4	1	0	0	643	2019	Preston	NxB-RIL-373-18	W2	3.27	
643	346	4	1	0	0	643	2019	Preston	NxB-RIL-373-18	W3	2.31	
411	347	4	1	0	0	411	2019	Preston	NxB-RIL-363-19	STD	1.93	
411	347	4	1	0	0	411	2019	Preston	NxB-RIL-363-19	V1	2.97	
411	347	4	1	0	0	411	2019	Preston	NxB-RIL-363-19	V2	1.19	
411	347	4	1	0	0	411	2019	Preston	NxB-RIL-363-19	V3	2.15	
411	347	4	1	0	0	411	2019	Preston	NxB-RIL-363-19	W1	1.16	
411	347	4	1	0	0	411	2019	Preston	NxB-RIL-363-19	W2	3.27	
411	347	4	1	0	0	411	2019	Preston	NxB-RIL-363-19	W3	3.31	
715	348	4	1	1	0	715	2019	Preston	NorLin	STD	2.93	
715	348	4	1	1	0	715	2019	Preston	NorLin	V1	2.97	
715	348	4	1	1	0	715	2019	Preston	NorLin	V2	2.19	
715	348	4	1	1	0	715	2019	Preston	NorLin	V3	2.15	
715	348	4	1	1	0	715	2019	Preston	NorLin	W1	1.16	
715	348	4	1	1	0	715	2019	Preston	NorLin	W2	3.27	
715	348	4	1	1	0	715	2019	Preston	NorLin	W3	1.31	
671	349	4	1	0	0	671	2019	Preston	NxB-RIL-374-19	STD	2.93	
671	349	4	1	0	0	671	2019	Preston	NxB-RIL-374-19	V1	2.97	
671	349	4	1	0	0	671	2019	Preston	NxB-RIL-374-19	V2	3.19	
671	349	4	1	0	0	671	2019	Preston	NxB-RIL-374-19	V3	4.15	
671	349	4	1	0	0	671	2019	Preston	NxB-RIL-374-19	W1	1.16	
671	349	4	1	0	0	671	2019	Preston	NxB-RIL-374-19	W2	5.27	
671	349	4	1	0	0	671	2019	Preston	NxB-RIL-374-19	W3	7.31	
1	350	4	1	0	0	1	2019	Preston	BxN-RIL-346-1	STD	1.93	
1	350	4	1	0	0	1	2019	Preston	BxN-RIL-346-1	V1	1.97	
1	350	4	1	0	0	1	2019	Preston	BxN-RIL-346-1	V2	3.19	
1	350	4	1	0	0	1	2019	Preston	BxN-RIL-346-1	V3	2.15	
1	350	4	1	0	0	1	2019	Preston	BxN-RIL-346-1	W1	0	
1	350	4	1	0	0	1	2019	Preston	BxN-RIL-346-1	W2	4.27	
1	350	4	1	0	0	1	2019	Preston	BxN-RIL-346-1	W3	3.31	
3	351	4	1	0	0	3	2019	Preston	BxN-RIL-346-3	STD	1.93	
3	351	4	1	0	0	3	2019	Preston	BxN-RIL-346-3	V1	1.97	
3	351	4	1	0	0	3	2019	Preston	BxN-RIL-346-3	V2	3.19	
3	351	4	1	0	0	3	2019	Preston	BxN-RIL-346-3	V3	4.15	
3	351	4	1	0	0	3	2019	Preston	BxN-RIL-346-3	W1	1.16	
3	351	4	1	0	0	3	2019	Preston	BxN-RIL-346-3	W2	5.27	
3	351	4	1	0	0	3	2019	Preston	BxN-RIL-346-3	W3	6.31	
625	352	4	1	0	0	625	2019	Preston	NxB-RIL-372-31	STD	0.93	
625	352	4	1	0	0	625	2019	Preston	NxB-RIL-372-31	V1	1.97	
625	352	4	1	0	0	625	2019	Preston	NxB-RIL-372-31	V2	1.19	
625	352	4	1	0	0	625	2019	Preston	NxB-RIL-372-31	V3	1.15	
625	352	4	1	0	0	625	2019	Preston	NxB-RIL-372-31	W1	1.16	
625	352	4	1	0	0	625	2019	Preston	NxB-RIL-372-31	W2	2.27	
625	352	4	1	0	0	625	2019	Preston	NxB-RIL-372-31	W3	0	
593	353	4	2	0	0	593	2019	Preston	NxB-RIL-371-14	STD	2.67	
593	353	4	2	0	0	593	2019	Preston	NxB-RIL-371-14	V1	1.85	
593	353	4	2	0	0	593	2019	Preston	NxB-RIL-371-14	V2	1.8	
593	353	4	2	0	0	593	2019	Preston	NxB-RIL-371-14	V3	2.63	
593	353	4	2	0	0	593	2019	Preston	NxB-RIL-371-14	W1	1.16	
593	353	4	2	0	0	593	2019	Preston	NxB-RIL-371-14	W2	2.89	
593	353	4	2	0	0	593	2019	Preston	NxB-RIL-371-14	W3	2.49	
656	354	4	2	0	0	656	2019	Preston	NxB-RIL-373-31	STD	1.67	
656	354	4	2	0	0	656	2019	Preston	NxB-RIL-373-31	V1	1.85	
656	354	4	2	0	0	656	2019	Preston	NxB-RIL-373-31	V2	1.8	
656	354	4	2	0	0	656	2019	Preston	NxB-RIL-373-31	V3	2.63	
656	354	4	2	0	0	656	2019	Preston	NxB-RIL-373-31	W1	2.16	
656	354	4	2	0	0	656	2019	Preston	NxB-RIL-373-31	W2	3.89	
656	354	4	2	0	0	656	2019	Preston	NxB-RIL-373-31	W3	5.49	
714	355	4	2	0	0	714	2019	Preston	Novelty5	STD	3.67	
714	355	4	2	0	0	714	2019	Preston	Novelty5	V1	3.85	
714	355	4	2	0	0	714	2019	Preston	Novelty5	V2	3.8	
714	355	4	2	0	0	714	2019	Preston	Novelty5	V3	3.63	
714	355	4	2	0	0	714	2019	Preston	Novelty5	W1	4.16	
714	355	4	2	0	0	714	2019	Preston	Novelty5	W2	5.89	
714	355	4	2	0	0	714	2019	Preston	Novelty5	W3	6.49	
326	356	4	2	0	0	326	2019	Preston	BxN-RIL-360-18	STD	3.67	
326	356	4	2	0	0	326	2019	Preston	BxN-RIL-360-18	V1	3.85	
326	356	4	2	0	0	326	2019	Preston	BxN-RIL-360-18	V2	2.8	
326	356	4	2	0	0	326	2019	Preston	BxN-RIL-360-18	V3	3.63	
326	356	4	2	0	0	326	2019	Preston	BxN-RIL-360-18	W1	2.16	
326	356	4	2	0	0	326	2019	Preston	BxN-RIL-360-18	W2	3.89	
