"Record","Plot","Row","Column","Cp","Csp","Entry","Year","Location","Genotype","Trait","Value","ID","IDROW","IDCOL","IDX","IDROWCOL","adjmth1","adjmth3","control_genotypes"
715,861,10,4,1,0,715,2019,"Preston","NorLin","STD",4,"2019_Preston_NorLin","2019_Preston_STD_10","2019_Preston_STD_4","2019_Preston_STD","2019_Preston_STD_10_4",3.26666666666667,3.67021851470125,0
715,861,10,4,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_10","2019_Preston_V1_4","2019_Preston_V1","2019_Preston_V1_10_4",2.26666666666667,2.97029969377646,0
715,861,10,4,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_10","2019_Preston_V2_4","2019_Preston_V2","2019_Preston_V2_10_4",2.52222222222222,2.80282946626847,0
715,861,10,4,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_10","2019_Preston_V3_4","2019_Preston_V3","2019_Preston_V3_10_4",1.48888888888889,2.15028039284054,0
715,861,10,4,1,0,715,2019,"Preston","NorLin","W1",4,"2019_Preston_NorLin","2019_Preston_W1_10","2019_Preston_W1_4","2019_Preston_W1","2019_Preston_W1_10_4",1.91111111111111,3.46806154078778,0
715,861,10,4,1,0,715,2019,"Preston","NorLin","W2",5,"2019_Preston_NorLin","2019_Preston_W2_10","2019_Preston_W2_4","2019_Preston_W2","2019_Preston_W2_10_4",5.01111111111111,4.51425274916654,0
715,861,10,4,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_10","2019_Preston_W3_4","2019_Preston_W3","2019_Preston_W3_10_4",1.33333333333333,2.03113612004287,0
715,870,10,5,1,0,715,2019,"Preston","NorLin","STD",4,"2019_Preston_NorLin","2019_Preston_STD_10","2019_Preston_STD_5","2019_Preston_STD","2019_Preston_STD_10_5",3.16666666666667,3.67021851470125,0
715,870,10,5,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_10","2019_Preston_V1_5","2019_Preston_V1","2019_Preston_V1_10_5",2.56666666666667,2.97029969377646,0
715,870,10,5,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_10","2019_Preston_V2_5","2019_Preston_V2","2019_Preston_V2_10_5",2.32222222222222,2.18859790183016,0
715,870,10,5,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_10","2019_Preston_V3_5","2019_Preston_V3","2019_Preston_V3_10_5",2.78888888888889,2.6300790330079,0
715,870,10,5,1,0,715,2019,"Preston","NorLin","W1",4,"2019_Preston_NorLin","2019_Preston_W1_10","2019_Preston_W1_5","2019_Preston_W1","2019_Preston_W1_10_5",2.31111111111111,3.46806154078778,0
715,870,10,5,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_10","2019_Preston_W2_5","2019_Preston_W2","2019_Preston_W2_10_5",3.21111111111111,3.27455279394935,0
715,870,10,5,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_10","2019_Preston_W3_5","2019_Preston_W3","2019_Preston_W3_10_5",2.23333333333333,2.03113612004287,0
715,879,10,6,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_10","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_10_6",1.96666666666667,2.19553415500014,0
715,879,10,6,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_10","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_10_6",1.76666666666667,2.08651828334684,0
715,879,10,6,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_10","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_10_6",2.52222222222222,2.18859790183016,0
715,879,10,6,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_10","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_10_6",2.48888888888889,2.6300790330079,0
715,879,10,6,1,0,715,2019,"Preston","NorLin","W1",4,"2019_Preston_NorLin","2019_Preston_W1_10","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_10_6",2.31111111111111,3.46806154078778,0
715,879,10,6,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_10","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_10_6",3.21111111111111,3.27455279394935,0
715,879,10,6,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_10","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_10_6",1.93333333333333,2.03113612004287,0
715,888,10,7,1,0,715,2019,"Preston","NorLin","STD",5,"2019_Preston_NorLin","2019_Preston_STD_10","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_10_7",4.56666666666667,4.4075606945518,0
715,888,10,7,1,0,715,2019,"Preston","NorLin","V1",4,"2019_Preston_NorLin","2019_Preston_V1_10","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_10_7",3.46666666666667,3.85408110420607,0
715,888,10,7,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_10","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_10_7",1.92222222222222,2.18859790183016,0
715,888,10,7,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_10","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_10_7",2.28888888888889,2.6300790330079,0
715,888,10,7,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_10","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_10_7",0,1.12688440311484,0
715,888,10,7,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_10","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_10_7",3.11111111111111,3.27455279394935,0
715,888,10,7,1,0,715,2019,"Preston","NorLin","W3",3,"2019_Preston_NorLin","2019_Preston_W3_10","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_10_7",2.33333333333333,2.79761521972133,0
715,897,10,8,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_10","2019_Preston_STD_8","2019_Preston_STD","2019_Preston_STD_10_8",1.76666666666667,2.19553415500014,0
715,897,10,8,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_10","2019_Preston_V1_8","2019_Preston_V1","2019_Preston_V1_10_8",2.66666666666667,2.97029969377646,0
715,897,10,8,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_10","2019_Preston_V2_8","2019_Preston_V2","2019_Preston_V2_10_8",3.02222222222222,2.80282946626847,0
715,897,10,8,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_10","2019_Preston_V3_8","2019_Preston_V3","2019_Preston_V3_10_8",2.28888888888889,2.6300790330079,0
715,897,10,8,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_10","2019_Preston_W1_8","2019_Preston_W1","2019_Preston_W1_10_8",0,1.12688440311484,0
715,897,10,8,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_10","2019_Preston_W2_8","2019_Preston_W2","2019_Preston_W2_10_8",3.51111111111111,3.27455279394935,0
715,897,10,8,1,0,715,2019,"Preston","NorLin","W3",3,"2019_Preston_NorLin","2019_Preston_W3_10","2019_Preston_W3_8","2019_Preston_W3","2019_Preston_W3_10_8",2.93333333333333,2.79761521972133,0
715,906,10,9,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_10","2019_Preston_STD_9","2019_Preston_STD","2019_Preston_STD_10_9",2.56666666666667,2.9328763348507,0
715,906,10,9,1,0,715,2019,"Preston","NorLin","V1",4,"2019_Preston_NorLin","2019_Preston_V1_10","2019_Preston_V1_9","2019_Preston_V1","2019_Preston_V1_10_9",3.46666666666667,3.85408110420607,0
715,906,10,9,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_10","2019_Preston_V2_9","2019_Preston_V2","2019_Preston_V2_10_9",3.02222222222222,2.80282946626847,0
715,906,10,9,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_10","2019_Preston_V3_9","2019_Preston_V3","2019_Preston_V3_10_9",1.98888888888889,2.6300790330079,0
715,906,10,9,1,0,715,2019,"Preston","NorLin","W1",2,"2019_Preston_NorLin","2019_Preston_W1_10","2019_Preston_W1_9","2019_Preston_W1","2019_Preston_W1_10_9",0.911111111111111,1.90727678233915,0
715,906,10,9,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_10","2019_Preston_W2_9","2019_Preston_W2","2019_Preston_W2_10_9",3.51111111111111,3.27455279394935,0
715,906,10,9,1,0,715,2019,"Preston","NorLin","W3",3,"2019_Preston_NorLin","2019_Preston_W3_10","2019_Preston_W3_9","2019_Preston_W3","2019_Preston_W3_10_9",2.03333333333333,2.79761521972133,0
