garbage,X1,Record,Plot,Row,Column,Cp,Csp,Entry,Year,Location,Genotype,Trait,Value,Whole_plot
1331,1331,658,291,3,4,0,0,658,2019,Preston,NxB-RIL-374-3,STD,1,.
1332,1332,658,291,3,4,0,0,658,2019,Preston,NxB-RIL-374-3,V1,1,.
1333,1333,658,291,3,4,0,0,658,2019,Preston,NxB-RIL-374-3,V2,1,.
1334,1334,658,291,3,4,0,0,658,2019,Preston,NxB-RIL-374-3,V3,1,.
1335,1335,658,291,3,4,0,0,658,2019,Preston,NxB-RIL-374-3,W1,0,.
1336,1336,658,291,3,4,0,0,658,2019,Preston,NxB-RIL-374-3,W2,6,.
1337,1337,658,291,3,4,0,0,658,2019,Preston,NxB-RIL-374-3,W3,4,.
1338,1338,480,292,3,4,0,0,480,2019,Preston,NxB-RIL-366-17,STD,3,.
1339,1339,480,292,3,4,0,0,480,2019,Preston,NxB-RIL-366-17,V1,4,.
1340,1340,480,292,3,4,0,0,480,2019,Preston,NxB-RIL-366-17,V2,4,.
1341,1341,480,292,3,4,0,0,480,2019,Preston,NxB-RIL-366-17,V3,3,.
1342,1342,480,292,3,4,0,0,480,2019,Preston,NxB-RIL-366-17,W1,2,.
1343,1343,480,292,3,4,0,0,480,2019,Preston,NxB-RIL-366-17,W2,7,.
1344,1344,480,292,3,4,0,0,480,2019,Preston,NxB-RIL-366-17,W3,6,.
1345,1345,511,293,3,4,0,0,511,2019,Preston,NxB-RIL-368-1,STD,3,.
1346,1346,511,293,3,4,0,0,511,2019,Preston,NxB-RIL-368-1,V1,2,.
1347,1347,511,293,3,4,0,0,511,2019,Preston,NxB-RIL-368-1,V2,3,.
1348,1348,511,293,3,4,0,0,511,2019,Preston,NxB-RIL-368-1,V3,1,.
1349,1349,511,293,3,4,0,0,511,2019,Preston,NxB-RIL-368-1,W1,0,.
1350,1350,511,293,3,4,0,0,511,2019,Preston,NxB-RIL-368-1,W2,7,.
1351,1351,511,293,3,4,0,0,511,2019,Preston,NxB-RIL-368-1,W3,1,.
1352,1352,715,294,3,4,1,0,715,2019,Preston,NorLin,STD,3,3 + 4
1353,1353,715,294,3,4,1,0,715,2019,Preston,NorLin,V1,3,3 + 4
1354,1354,715,294,3,4,1,0,715,2019,Preston,NorLin,V2,4,3 + 4
1355,1355,715,294,3,4,1,0,715,2019,Preston,NorLin,V3,2,3 + 4
1356,1356,715,294,3,4,1,0,715,2019,Preston,NorLin,W1,1,3 + 4
1357,1357,715,294,3,4,1,0,715,2019,Preston,NorLin,W2,6,3 + 4
1358,1358,715,294,3,4,1,0,715,2019,Preston,NorLin,W3,4,3 + 4
1359,1359,342,295,3,4,0,0,342,2019,Preston,NxB-RIL-361-2,STD,1,.
1360,1360,342,295,3,4,0,0,342,2019,Preston,NxB-RIL-361-2,V1,1,.
1361,1361,342,295,3,4,0,0,342,2019,Preston,NxB-RIL-361-2,V2,1,.
1362,1362,342,295,3,4,0,0,342,2019,Preston,NxB-RIL-361-2,V3,1,.
1363,1363,342,295,3,4,0,0,342,2019,Preston,NxB-RIL-361-2,W1,0,.
1364,1364,342,295,3,4,0,0,342,2019,Preston,NxB-RIL-361-2,W2,6,.
1365,1365,342,295,3,4,0,0,342,2019,Preston,NxB-RIL-361-2,W3,0,.
1366,1366,417,296,3,4,0,0,417,2019,Preston,NxB-RIL-364-1,STD,2,.
1367,1367,417,296,3,4,0,0,417,2019,Preston,NxB-RIL-364-1,V1,2,.
1368,1368,417,296,3,4,0,0,417,2019,Preston,NxB-RIL-364-1,V2,3,.
1369,1369,417,296,3,4,0,0,417,2019,Preston,NxB-RIL-364-1,V3,3,.
1370,1370,417,296,3,4,0,0,417,2019,Preston,NxB-RIL-364-1,W1,4,.
1371,1371,417,296,3,4,0,0,417,2019,Preston,NxB-RIL-364-1,W2,6,.
1372,1372,417,296,3,4,0,0,417,2019,Preston,NxB-RIL-364-1,W3,6,.
1373,1373,114,297,3,4,0,0,114,2019,Preston,BxN-RIL-351-11,STD,2,.
1374,1374,114,297,3,4,0,0,114,2019,Preston,BxN-RIL-351-11,V1,3,.
1375,1375,114,297,3,4,0,0,114,2019,Preston,BxN-RIL-351-11,V2,3,.
1376,1376,114,297,3,4,0,0,114,2019,Preston,BxN-RIL-351-11,V3,3,.
1377,1377,114,297,3,4,0,0,114,2019,Preston,BxN-RIL-351-11,W1,1,.
1378,1378,114,297,3,4,0,0,114,2019,Preston,BxN-RIL-351-11,W2,6,.
1379,1379,114,297,3,4,0,0,114,2019,Preston,BxN-RIL-351-11,W3,5,.
1380,1380,149,298,3,4,0,0,149,2019,Preston,BxN-RIL-353-4,STD,2,.
1381,1381,149,298,3,4,0,0,149,2019,Preston,BxN-RIL-353-4,V1,2,.
1382,1382,149,298,3,4,0,0,149,2019,Preston,BxN-RIL-353-4,V2,2,.
1383,1383,149,298,3,4,0,0,149,2019,Preston,BxN-RIL-353-4,V3,2,.
1384,1384,149,298,3,4,0,0,149,2019,Preston,BxN-RIL-353-4,W1,0,.
1385,1385,149,298,3,4,0,0,149,2019,Preston,BxN-RIL-353-4,W2,6,.
1386,1386,149,298,3,4,0,0,149,2019,Preston,BxN-RIL-353-4,W3,0,.
1387,1387,692,299,3,5,0,0,692,2019,Preston,NxB-RIL-375-10,STD,2,.
1388,1388,692,299,3,5,0,0,692,2019,Preston,NxB-RIL-375-10,V1,2,.
1389,1389,692,299,3,5,0,0,692,2019,Preston,NxB-RIL-375-10,V2,2,.
1390,1390,692,299,3,5,0,0,692,2019,Preston,NxB-RIL-375-10,V3,1,.
1391,1391,692,299,3,5,0,0,692,2019,Preston,NxB-RIL-375-10,W1,0,.
1392,1392,692,299,3,5,0,0,692,2019,Preston,NxB-RIL-375-10,W2,5,.
1393,1393,692,299,3,5,0,0,692,2019,Preston,NxB-RIL-375-10,W3,0,.
1394,1394,529,300,3,5,0,0,529,2019,Preston,NxB-RIL-368-24,STD,1,.
1395,1395,529,300,3,5,0,0,529,2019,Preston,NxB-RIL-368-24,V1,1,.
1396,1396,529,300,3,5,0,0,529,2019,Preston,NxB-RIL-368-24,V2,2,.
1397,1397,529,300,3,5,0,0,529,2019,Preston,NxB-RIL-368-24,V3,1,.
1398,1398,529,300,3,5,0,0,529,2019,Preston,NxB-RIL-368-24,W1,0,.
1399,1399,529,300,3,5,0,0,529,2019,Preston,NxB-RIL-368-24,W2,5,.
1400,1400,529,300,3,5,0,0,529,2019,Preston,NxB-RIL-368-24,W3,0,.
1401,1401,454,301,3,5,0,0,454,2019,Preston,NxB-RIL-365-16,STD,3,.
1402,1402,454,301,3,5,0,0,454,2019,Preston,NxB-RIL-365-16,V1,2,.
1403,1403,454,301,3,5,0,0,454,2019,Preston,NxB-RIL-365-16,V2,4,.
1404,1404,454,301,3,5,0,0,454,2019,Preston,NxB-RIL-365-16,V3,3,.
1405,1405,454,301,3,5,0,0,454,2019,Preston,NxB-RIL-365-16,W1,5,.
1406,1406,454,301,3,5,0,0,454,2019,Preston,NxB-RIL-365-16,W2,7,.
1407,1407,454,301,3,5,0,0,454,2019,Preston,NxB-RIL-365-16,W3,5,.
1408,1408,713,302,3,5,0,0,713,2019,Preston,Novelty4,STD,5,.
1409,1409,713,302,3,5,0,0,713,2019,Preston,Novelty4,V1,5,.
1410,1410,713,302,3,5,0,0,713,2019,Preston,Novelty4,V2,5,.
1411,1411,713,302,3,5,0,0,713,2019,Preston,Novelty4,V3,5,.
1412,1412,713,302,3,5,0,0,713,2019,Preston,Novelty4,W1,5,.
1413,1413,713,302,3,5,0,0,713,2019,Preston,Novelty4,W2,8,.
1414,1414,713,302,3,5,0,0,713,2019,Preston,Novelty4,W3,8,.
1415,1415,715,303,3,5,1,0,715,2019,Preston,NorLin,STD,4,3 + 5
1416,1416,715,303,3,5,1,0,715,2019,Preston,NorLin,V1,3,3 + 5
1417,1417,715,303,3,5,1,0,715,2019,Preston,NorLin,V2,3,3 + 5
1418,1418,715,303,3,5,1,0,715,2019,Preston,NorLin,V3,2,3 + 5
1419,1419,715,303,3,5,1,0,715,2019,Preston,NorLin,W1,0,3 + 5
1420,1420,715,303,3,5,1,0,715,2019,Preston,NorLin,W2,5,3 + 5
1421,1421,715,303,3,5,1,0,715,2019,Preston,NorLin,W3,1,3 + 5
1422,1422,533,304,3,5,0,0,533,2019,Preston,NxB-RIL-368-28,STD,1,.
1423,1423,533,304,3,5,0,0,533,2019,Preston,NxB-RIL-368-28,V1,1,.
1424,1424,533,304,3,5,0,0,533,2019,Preston,NxB-RIL-368-28,V2,2,.
1425,1425,533,304,3,5,0,0,533,2019,Preston,NxB-RIL-368-28,V3,1,.
1426,1426,533,304,3,5,0,0,533,2019,Preston,NxB-RIL-368-28,W1,0,.
1427,1427,533,304,3,5,0,0,533,2019,Preston,NxB-RIL-368-28,W2,6,.
1428,1428,533,304,3,5,0,0,533,2019,Preston,NxB-RIL-368-28,W3,1,.
1429,1429,524,305,3,5,0,0,524,2019,Preston,NxB-RIL-368-19,STD,2,.
1430,1430,524,305,3,5,0,0,524,2019,Preston,NxB-RIL-368-19,V1,2,.
1431,1431,524,305,3,5,0,0,524,2019,Preston,NxB-RIL-368-19,V2,2,.
1432,1432,524,305,3,5,0,0,524,2019,Preston,NxB-RIL-368-19,V3,2,.
1433,1433,524,305,3,5,0,0,524,2019,Preston,NxB-RIL-368-19,W1,0,.
1434,1434,524,305,3,5,0,0,524,2019,Preston,NxB-RIL-368-19,W2,5,.
1435,1435,524,305,3,5,0,0,524,2019,Preston,NxB-RIL-368-19,W3,0,.
1436,1436,657,306,3,5,0,0,657,2019,Preston,NxB-RIL-374-2,STD,1,.
1437,1437,657,306,3,5,0,0,657,2019,Preston,NxB-RIL-374-2,V1,1,.
1438,1438,657,306,3,5,0,0,657,2019,Preston,NxB-RIL-374-2,V2,2,.
1439,1439,657,306,3,5,0,0,657,2019,Preston,NxB-RIL-374-2,V3,2,.
1440,1440,657,306,3,5,0,0,657,2019,Preston,NxB-RIL-374-2,W1,0,.
1441,1441,657,306,3,5,0,0,657,2019,Preston,NxB-RIL-374-2,W2,5,.
1442,1442,657,306,3,5,0,0,657,2019,Preston,NxB-RIL-374-2,W3,0,.
1443,1443,302,307,3,5,0,0,302,2019,Preston,BxN-RIL-359-23,STD,2,.
1444,1444,302,307,3,5,0,0,302,2019,Preston,BxN-RIL-359-23,V1,2,.
1445,1445,302,307,3,5,0,0,302,2019,Preston,BxN-RIL-359-23,V2,1,.
1446,1446,302,307,3,5,0,0,302,2019,Preston,BxN-RIL-359-23,V3,1,.
1447,1447,302,307,3,5,0,0,302,2019,Preston,BxN-RIL-359-23,W1,0,.
1448,1448,302,307,3,5,0,0,302,2019,Preston,BxN-RIL-359-23,W2,6,.
1449,1449,302,307,3,5,0,0,302,2019,Preston,BxN-RIL-359-23,W3,0,.
1450,1450,39,308,3,6,0,0,39,2019,Preston,BxN-RIL-347-18,STD,3,.
1451,1451,39,308,3,6,0,0,39,2019,Preston,BxN-RIL-347-18,V1,4,.
1452,1452,39,308,3,6,0,0,39,2019,Preston,BxN-RIL-347-18,V2,4,.
1453,1453,39,308,3,6,0,0,39,2019,Preston,BxN-RIL-347-18,V3,3,.
1454,1454,39,308,3,6,0,0,39,2019,Preston,BxN-RIL-347-18,W1,2,.
1455,1455,39,308,3,6,0,0,39,2019,Preston,BxN-RIL-347-18,W2,7,.
1456,1456,39,308,3,6,0,0,39,2019,Preston,BxN-RIL-347-18,W3,2,.
1457,1457,573,309,3,6,0,0,573,2019,Preston,NxB-RIL-370-18,STD,3,.
1458,1458,573,309,3,6,0,0,573,2019,Preston,NxB-RIL-370-18,V1,3,.
1459,1459,573,309,3,6,0,0,573,2019,Preston,NxB-RIL-370-18,V2,4,.
1460,1460,573,309,3,6,0,0,573,2019,Preston,NxB-RIL-370-18,V3,5,.
1461,1461,573,309,3,6,0,0,573,2019,Preston,NxB-RIL-370-18,W1,5,.
1462,1462,573,309,3,6,0,0,573,2019,Preston,NxB-RIL-370-18,W2,7,.
1463,1463,573,309,3,6,0,0,573,2019,Preston,NxB-RIL-370-18,W3,7,.
1464,1464,27,310,3,6,0,0,27,2019,Preston,BxN-RIL-347-5,STD,3,.
1465,1465,27,310,3,6,0,0,27,2019,Preston,BxN-RIL-347-5,V1,3,.
1466,1466,27,310,3,6,0,0,27,2019,Preston,BxN-RIL-347-5,V2,4,.
1467,1467,27,310,3,6,0,0,27,2019,Preston,BxN-RIL-347-5,V3,4,.
1468,1468,27,310,3,6,0,0,27,2019,Preston,BxN-RIL-347-5,W1,3,.
1469,1469,27,310,3,6,0,0,27,2019,Preston,BxN-RIL-347-5,W2,7,.
1470,1470,27,310,3,6,0,0,27,2019,Preston,BxN-RIL-347-5,W3,5,.
1471,1471,13,311,3,6,0,0,13,2019,Preston,BxN-RIL-346-17,STD,2,.
1472,1472,13,311,3,6,0,0,13,2019,Preston,BxN-RIL-346-17,V1,2,.
1473,1473,13,311,3,6,0,0,13,2019,Preston,BxN-RIL-346-17,V2,2,.
1474,1474,13,311,3,6,0,0,13,2019,Preston,BxN-RIL-346-17,V3,1,.
1475,1475,13,311,3,6,0,0,13,2019,Preston,BxN-RIL-346-17,W1,0,.
1476,1476,13,311,3,6,0,0,13,2019,Preston,BxN-RIL-346-17,W2,6,.
1477,1477,13,311,3,6,0,0,13,2019,Preston,BxN-RIL-346-17,W3,2,.
1478,1478,715,312,3,6,1,0,715,2019,Preston,NorLin,STD,2,3 + 6
1479,1479,715,312,3,6,1,0,715,2019,Preston,NorLin,V1,2,3 + 6
1480,1480,715,312,3,6,1,0,715,2019,Preston,NorLin,V2,2,3 + 6
1481,1481,715,312,3,6,1,0,715,2019,Preston,NorLin,V3,2,3 + 6
1482,1482,715,312,3,6,1,0,715,2019,Preston,NorLin,W1,0,3 + 6
1483,1483,715,312,3,6,1,0,715,2019,Preston,NorLin,W2,5,3 + 6
1484,1484,715,312,3,6,1,0,715,2019,Preston,NorLin,W3,2,3 + 6
1485,1485,640,313,3,6,0,0,640,2019,Preston,NxB-RIL-373-15,STD,2,.
1486,1486,640,313,3,6,0,0,640,2019,Preston,NxB-RIL-373-15,V1,2,.
1487,1487,640,313,3,6,0,0,640,2019,Preston,NxB-RIL-373-15,V2,2,.
1488,1488,640,313,3,6,0,0,640,2019,Preston,NxB-RIL-373-15,V3,1,.
1489,1489,640,313,3,6,0,0,640,2019,Preston,NxB-RIL-373-15,W1,0,.
1490,1490,640,313,3,6,0,0,640,2019,Preston,NxB-RIL-373-15,W2,5,.
1491,1491,640,313,3,6,0,0,640,2019,Preston,NxB-RIL-373-15,W3,1,.
1492,1492,450,314,3,6,0,0,450,2019,Preston,NxB-RIL-365-11,STD,2,.
1493,1493,450,314,3,6,0,0,450,2019,Preston,NxB-RIL-365-11,V1,2,.
1494,1494,450,314,3,6,0,0,450,2019,Preston,NxB-RIL-365-11,V2,2,.
1495,1495,450,314,3,6,0,0,450,2019,Preston,NxB-RIL-365-11,V3,1,.
1496,1496,450,314,3,6,0,0,450,2019,Preston,NxB-RIL-365-11,W1,0,.
1497,1497,450,314,3,6,0,0,450,2019,Preston,NxB-RIL-365-11,W2,4,.
1498,1498,450,314,3,6,0,0,450,2019,Preston,NxB-RIL-365-11,W3,0,.
1499,1499,683,315,3,6,0,0,683,2019,Preston,NxB-RIL-375-1,STD,1,.
1500,1500,683,315,3,6,0,0,683,2019,Preston,NxB-RIL-375-1,V1,2,.
1501,1501,683,315,3,6,0,0,683,2019,Preston,NxB-RIL-375-1,V2,2,.
1502,1502,683,315,3,6,0,0,683,2019,Preston,NxB-RIL-375-1,V3,1,.
1503,1503,683,315,3,6,0,0,683,2019,Preston,NxB-RIL-375-1,W1,0,.
1504,1504,683,315,3,6,0,0,683,2019,Preston,NxB-RIL-375-1,W2,4,.
1505,1505,683,315,3,6,0,0,683,2019,Preston,NxB-RIL-375-1,W3,0,.
1506,1506,636,316,3,6,0,0,636,2019,Preston,NxB-RIL-373-11,STD,4,.
1507,1507,636,316,3,6,0,0,636,2019,Preston,NxB-RIL-373-11,V1,4,.
1508,1508,636,316,3,6,0,0,636,2019,Preston,NxB-RIL-373-11,V2,5,.
1509,1509,636,316,3,6,0,0,636,2019,Preston,NxB-RIL-373-11,V3,5,.
1510,1510,636,316,3,6,0,0,636,2019,Preston,NxB-RIL-373-11,W1,2,.
1511,1511,636,316,3,6,0,0,636,2019,Preston,NxB-RIL-373-11,W2,6,.
1512,1512,636,316,3,6,0,0,636,2019,Preston,NxB-RIL-373-11,W3,7,.
1513,1513,110,317,3,7,0,0,110,2019,Preston,BxN-RIL-351-5,STD,3,.
1514,1514,110,317,3,7,0,0,110,2019,Preston,BxN-RIL-351-5,V1,4,.
1515,1515,110,317,3,7,0,0,110,2019,Preston,BxN-RIL-351-5,V2,5,.
1516,1516,110,317,3,7,0,0,110,2019,Preston,BxN-RIL-351-5,V3,4,.
1517,1517,110,317,3,7,0,0,110,2019,Preston,BxN-RIL-351-5,W1,4,.
1518,1518,110,317,3,7,0,0,110,2019,Preston,BxN-RIL-351-5,W2,6,.
1519,1519,110,317,3,7,0,0,110,2019,Preston,BxN-RIL-351-5,W3,6,.
1520,1520,476,318,3,7,0,0,476,2019,Preston,NxB-RIL-366-12,STD,3,.
1521,1521,476,318,3,7,0,0,476,2019,Preston,NxB-RIL-366-12,V1,3,.
1522,1522,476,318,3,7,0,0,476,2019,Preston,NxB-RIL-366-12,V2,4,.
1523,1523,476,318,3,7,0,0,476,2019,Preston,NxB-RIL-366-12,V3,3,.
1524,1524,476,318,3,7,0,0,476,2019,Preston,NxB-RIL-366-12,W1,0,.
1525,1525,476,318,3,7,0,0,476,2019,Preston,NxB-RIL-366-12,W2,5,.
1526,1526,476,318,3,7,0,0,476,2019,Preston,NxB-RIL-366-12,W3,6,.
1527,1527,328,319,3,7,0,0,328,2019,Preston,BxN-RIL-360-20,STD,3,.
1528,1528,328,319,3,7,0,0,328,2019,Preston,BxN-RIL-360-20,V1,3,.
1529,1529,328,319,3,7,0,0,328,2019,Preston,BxN-RIL-360-20,V2,4,.
1530,1530,328,319,3,7,0,0,328,2019,Preston,BxN-RIL-360-20,V3,3,.
1531,1531,328,319,3,7,0,0,328,2019,Preston,BxN-RIL-360-20,W1,0,.
1532,1532,328,319,3,7,0,0,328,2019,Preston,BxN-RIL-360-20,W2,5,.
1533,1533,328,319,3,7,0,0,328,2019,Preston,BxN-RIL-360-20,W3,5,.
1534,1534,579,320,3,7,0,0,579,2019,Preston,NxB-RIL-370-25,STD,3,.
1535,1535,579,320,3,7,0,0,579,2019,Preston,NxB-RIL-370-25,V1,3,.
1536,1536,579,320,3,7,0,0,579,2019,Preston,NxB-RIL-370-25,V2,4,.
1537,1537,579,320,3,7,0,0,579,2019,Preston,NxB-RIL-370-25,V3,3,.
1538,1538,579,320,3,7,0,0,579,2019,Preston,NxB-RIL-370-25,W1,0,.
1539,1539,579,320,3,7,0,0,579,2019,Preston,NxB-RIL-370-25,W2,5,.
1540,1540,579,320,3,7,0,0,579,2019,Preston,NxB-RIL-370-25,W3,5,.
1541,1541,715,321,3,7,1,0,715,2019,Preston,NorLin,STD,3,3 + 7
1542,1542,715,321,3,7,1,0,715,2019,Preston,NorLin,V1,3,3 + 7
1543,1543,715,321,3,7,1,0,715,2019,Preston,NorLin,V2,3,3 + 7
1544,1544,715,321,3,7,1,0,715,2019,Preston,NorLin,V3,3,3 + 7
1545,1545,715,321,3,7,1,0,715,2019,Preston,NorLin,W1,0,3 + 7
1546,1546,715,321,3,7,1,0,715,2019,Preston,NorLin,W2,5,3 + 7
1547,1547,715,321,3,7,1,0,715,2019,Preston,NorLin,W3,4,3 + 7
1548,1548,644,322,3,7,0,0,644,2019,Preston,NxB-RIL-373-19,STD,2,.
1549,1549,644,322,3,7,0,0,644,2019,Preston,NxB-RIL-373-19,V1,2,.
1550,1550,644,322,3,7,0,0,644,2019,Preston,NxB-RIL-373-19,V2,2,.
1551,1551,644,322,3,7,0,0,644,2019,Preston,NxB-RIL-373-19,V3,3,.
1552,1552,644,322,3,7,0,0,644,2019,Preston,NxB-RIL-373-19,W1,5,.
1553,1553,644,322,3,7,0,0,644,2019,Preston,NxB-RIL-373-19,W2,5,.
1554,1554,644,322,3,7,0,0,644,2019,Preston,NxB-RIL-373-19,W3,4,.
1555,1555,362,323,3,7,0,0,362,2019,Preston,NxB-RIL-361-23,STD,2,.
1556,1556,362,323,3,7,0,0,362,2019,Preston,NxB-RIL-361-23,V1,2,.
1557,1557,362,323,3,7,0,0,362,2019,Preston,NxB-RIL-361-23,V2,2,.
1558,1558,362,323,3,7,0,0,362,2019,Preston,NxB-RIL-361-23,V3,2,.
1559,1559,362,323,3,7,0,0,362,2019,Preston,NxB-RIL-361-23,W1,0,.
1560,1560,362,323,3,7,0,0,362,2019,Preston,NxB-RIL-361-23,W2,5,.
1561,1561,362,323,3,7,0,0,362,2019,Preston,NxB-RIL-361-23,W3,1,.
1562,1562,89,324,3,7,0,0,89,2019,Preston,BxN-RIL-350-2,STD,3,.
1563,1563,89,324,3,7,0,0,89,2019,Preston,BxN-RIL-350-2,V1,3,.
1564,1564,89,324,3,7,0,0,89,2019,Preston,BxN-RIL-350-2,V2,4,.
1565,1565,89,324,3,7,0,0,89,2019,Preston,BxN-RIL-350-2,V3,3,.
1566,1566,89,324,3,7,0,0,89,2019,Preston,BxN-RIL-350-2,W1,4,.
1567,1567,89,324,3,7,0,0,89,2019,Preston,BxN-RIL-350-2,W2,5,.
1568,1568,89,324,3,7,0,0,89,2019,Preston,BxN-RIL-350-2,W3,4,.
1569,1569,315,325,3,7,0,0,315,2019,Preston,BxN-RIL-360-5,STD,3,.
1570,1570,315,325,3,7,0,0,315,2019,Preston,BxN-RIL-360-5,V1,3,.
1571,1571,315,325,3,7,0,0,315,2019,Preston,BxN-RIL-360-5,V2,4,.
1572,1572,315,325,3,7,0,0,315,2019,Preston,BxN-RIL-360-5,V3,3,.
1573,1573,315,325,3,7,0,0,315,2019,Preston,BxN-RIL-360-5,W1,0,.
1574,1574,315,325,3,7,0,0,315,2019,Preston,BxN-RIL-360-5,W2,6,.
1575,1575,315,325,3,7,0,0,315,2019,Preston,BxN-RIL-360-5,W3,4,.
1576,1576,63,326,3,8,0,0,63,2019,Preston,BxN-RIL-348-20,STD,2,.
1577,1577,63,326,3,8,0,0,63,2019,Preston,BxN-RIL-348-20,V1,3,.
1578,1578,63,326,3,8,0,0,63,2019,Preston,BxN-RIL-348-20,V2,3,.
1579,1579,63,326,3,8,0,0,63,2019,Preston,BxN-RIL-348-20,V3,3,.
1580,1580,63,326,3,8,0,0,63,2019,Preston,BxN-RIL-348-20,W1,0,.
1581,1581,63,326,3,8,0,0,63,2019,Preston,BxN-RIL-348-20,W2,6,.
1582,1582,63,326,3,8,0,0,63,2019,Preston,BxN-RIL-348-20,W3,5,.
1583,1583,330,327,3,8,0,0,330,2019,Preston,BxN-RIL-360-22,STD,4,.
1584,1584,330,327,3,8,0,0,330,2019,Preston,BxN-RIL-360-22,V1,3,.
1585,1585,330,327,3,8,0,0,330,2019,Preston,BxN-RIL-360-22,V2,3,.
1586,1586,330,327,3,8,0,0,330,2019,Preston,BxN-RIL-360-22,V3,4,.
1587,1587,330,327,3,8,0,0,330,2019,Preston,BxN-RIL-360-22,W1,0,.
1588,1588,330,327,3,8,0,0,330,2019,Preston,BxN-RIL-360-22,W2,6,.
1589,1589,330,327,3,8,0,0,330,2019,Preston,BxN-RIL-360-22,W3,4,.
1590,1590,96,328,3,8,0,0,96,2019,Preston,BxN-RIL-350-11,STD,3,.
1591,1591,96,328,3,8,0,0,96,2019,Preston,BxN-RIL-350-11,V1,3,.
1592,1592,96,328,3,8,0,0,96,2019,Preston,BxN-RIL-350-11,V2,3,.
1593,1593,96,328,3,8,0,0,96,2019,Preston,BxN-RIL-350-11,V3,3,.
1594,1594,96,328,3,8,0,0,96,2019,Preston,BxN-RIL-350-11,W1,5,.
1595,1595,96,328,3,8,0,0,96,2019,Preston,BxN-RIL-350-11,W2,5,.
1596,1596,96,328,3,8,0,0,96,2019,Preston,BxN-RIL-350-11,W3,4,.
1597,1597,637,329,3,8,0,0,637,2019,Preston,NxB-RIL-373-12,STD,2,.
1598,1598,637,329,3,8,0,0,637,2019,Preston,NxB-RIL-373-12,V1,3,.
1599,1599,637,329,3,8,0,0,637,2019,Preston,NxB-RIL-373-12,V2,4,.
1600,1600,637,329,3,8,0,0,637,2019,Preston,NxB-RIL-373-12,V3,4,.
1601,1601,637,329,3,8,0,0,637,2019,Preston,NxB-RIL-373-12,W1,0,.
1602,1602,637,329,3,8,0,0,637,2019,Preston,NxB-RIL-373-12,W2,5,.
1603,1603,637,329,3,8,0,0,637,2019,Preston,NxB-RIL-373-12,W3,5,.
1604,1604,715,330,3,8,1,0,715,2019,Preston,NorLin,STD,2,3 + 8
1605,1605,715,330,3,8,1,0,715,2019,Preston,NorLin,V1,2,3 + 8
1606,1606,715,330,3,8,1,0,715,2019,Preston,NorLin,V2,2,3 + 8
1607,1607,715,330,3,8,1,0,715,2019,Preston,NorLin,V3,2,3 + 8
1608,1608,715,330,3,8,1,0,715,2019,Preston,NorLin,W1,2,3 + 8
1609,1609,715,330,3,8,1,0,715,2019,Preston,NorLin,W2,4,3 + 8
1610,1610,715,330,3,8,1,0,715,2019,Preston,NorLin,W3,2,3 + 8
1611,1611,672,331,3,8,0,0,672,2019,Preston,NxB-RIL-374-21,STD,1,.
1612,1612,672,331,3,8,0,0,672,2019,Preston,NxB-RIL-374-21,V1,2,.
1613,1613,672,331,3,8,0,0,672,2019,Preston,NxB-RIL-374-21,V2,2,.
1614,1614,672,331,3,8,0,0,672,2019,Preston,NxB-RIL-374-21,V3,3,.
1615,1615,672,331,3,8,0,0,672,2019,Preston,NxB-RIL-374-21,W1,0,.
1616,1616,672,331,3,8,0,0,672,2019,Preston,NxB-RIL-374-21,W2,5,.
1617,1617,672,331,3,8,0,0,672,2019,Preston,NxB-RIL-374-21,W3,4,.
1618,1618,709,332,3,8,0,0,709,2019,Preston,Bison5,STD,4,.
1619,1619,709,332,3,8,0,0,709,2019,Preston,Bison5,V1,3,.
1620,1620,709,332,3,8,0,0,709,2019,Preston,Bison5,V2,3,.
1621,1621,709,332,3,8,0,0,709,2019,Preston,Bison5,V3,4,.
1622,1622,709,332,3,8,0,0,709,2019,Preston,Bison5,W1,0,.
1623,1623,709,332,3,8,0,0,709,2019,Preston,Bison5,W2,5,.
1624,1624,709,332,3,8,0,0,709,2019,Preston,Bison5,W3,6,.
1625,1625,121,333,3,8,0,0,121,2019,Preston,BxN-RIL-351-21,STD,3,.
1626,1626,121,333,3,8,0,0,121,2019,Preston,BxN-RIL-351-21,V1,4,.
1627,1627,121,333,3,8,0,0,121,2019,Preston,BxN-RIL-351-21,V2,5,.
1628,1628,121,333,3,8,0,0,121,2019,Preston,BxN-RIL-351-21,V3,5,.
1629,1629,121,333,3,8,0,0,121,2019,Preston,BxN-RIL-351-21,W1,4,.
1630,1630,121,333,3,8,0,0,121,2019,Preston,BxN-RIL-351-21,W2,6,.
1631,1631,121,333,3,8,0,0,121,2019,Preston,BxN-RIL-351-21,W3,6,.
1632,1632,675,334,3,8,0,0,675,2019,Preston,NxB-RIL-374-24,STD,3,.
1633,1633,675,334,3,8,0,0,675,2019,Preston,NxB-RIL-374-24,V1,3,.
1634,1634,675,334,3,8,0,0,675,2019,Preston,NxB-RIL-374-24,V2,3,.
1635,1635,675,334,3,8,0,0,675,2019,Preston,NxB-RIL-374-24,V3,4,.
1636,1636,675,334,3,8,0,0,675,2019,Preston,NxB-RIL-374-24,W1,0,.
1637,1637,675,334,3,8,0,0,675,2019,Preston,NxB-RIL-374-24,W2,6,.
